iter	AUC	CrossEntropy
8439	0.8011467457	0.4856470052
8440	0.8011491299	0.485644987
8441	0.8011516929	0.485642806
8442	0.8011540174	0.4856407227
8443	0.8011568785	0.485638151
8444	0.8011592031	0.4856367513
8445	0.8011627197	0.4856331706
8446	0.8011647463	0.4856313802
8447	0.8011675477	0.4856286133
8448	0.8011687994	0.4856274089
8449	0.8011720181	0.4856246745
8450	0.8011730313	0.4856236654
8451	0.8011754155	0.4856217122
8452	0.8011773825	0.4856199219
8453	0.8011796474	0.4856180339
8454	0.8011817932	0.4856162435
8455	0.8011838794	0.4856143229
8456	0.8011860251	0.4856123047
8457	0.8011885881	0.4856101562
8458	0.8011914492	0.4856079753
8459	0.8011935949	0.4856060547
8460	0.801195085	0.4856047201
8461	0.8011978865	0.4856026693
8462	0.8011997342	0.4856007813
8463	0.8012022376	0.4855986003
8464	0.8012032509	0.4855974935
8465	0.8012068868	0.4855945638
8466	0.8012090921	0.4855929036
8467	0.8012113571	0.4855907227
8468	0.8012133241	0.4855888672
8469	0.8012150526	0.4855874023
8470	0.801218003	0.4855846029
8471	0.801220715	0.4855821615
8472	0.8012238741	0.485579362
8473	0.8012267351	0.4855770833
8474	0.8012309074	0.4855730794
8475	0.801232934	0.4855713867
8476	0.801235795	0.4855688802
8477	0.8012390137	0.4855657878
8478	0.8012412488	0.4855639323
8479	0.8012430668	0.4855623698
8480	0.8012448549	0.4855607096
8481	0.8012475967	0.4855582031
8482	0.8012498617	0.4855558594
8483	0.8012524247	0.4855537435
8484	0.8012551069	0.4855514974
8485	0.8012592793	0.4855477539
8486	0.8012617826	0.4855453125
8487	0.8012635708	0.4855436523
8488	0.8012666702	0.4855408203
8489	0.8012687564	0.4855388021
8490	0.8012706041	0.4855369466
8491	0.801271379	0.4855363281
8492	0.8012727499	0.4855349609
8493	0.8012758195	0.485532194
8494	0.8012770414	0.4855310547
8495	0.8012800217	0.4855282878
8496	0.801281631	0.4855269857
8497	0.8012849689	0.485523763
8498	0.8012869358	0.4855217773
8499	0.8012890816	0.485519694
8500	0.8012906909	0.4855183268
8501	0.8012932539	0.4855160807
8502	0.8012956381	0.4855140951
8503	0.8012968898	0.4855126953
8504	0.8012987971	0.4855111654
8505	0.8013002872	0.4855100586
8506	0.8013027906	0.4855069336
8507	0.8013058305	0.4855044596
8508	0.801309377	0.4855013346
8509	0.801312983	0.4854985026
8510	0.8013147116	0.4854966797
8511	0.8013157248	0.4854956055
8512	0.8013172746	0.4854944661
8513	0.8013184965	0.4854934245
8514	0.8013216257	0.4854909505
8515	0.8013244867	0.4854882812
8516	0.8013279438	0.4854850911
8517	0.8013302684	0.4854831055
8518	0.8013321161	0.4854815104
8519	0.801335454	0.4854786133
8520	0.8013381958	0.4854759115
8521	0.8013393879	0.4854749349
8522	0.8013417125	0.4854727539
8523	0.8013436198	0.4854708659
8524	0.8013448119	0.4854698568
8525	0.8013473153	0.4854674479
8526	0.8013513684	0.4854639974
8527	0.8013536334	0.4854620768
8528	0.8013566136	0.4854593099
8529	0.8013579845	0.4854582682
8530	0.8013603091	0.4854562174
8531	0.8013634384	0.4854533854
8532	0.8013650775	0.4854516276
8533	0.8013679385	0.4854488281
8534	0.8013696074	0.4854474284
8535	0.8013717532	0.4854453776
8536	0.8013747931	0.4854428385
8537	0.80137676	0.4854410807
8538	0.8013775945	0.4854400716
8539	0.8013820648	0.485436263
8540	0.8013842106	0.4854343099
8541	0.8013854623	0.4854333659
8542	0.8013891578	0.4854297526
8543	0.8013901711	0.4854288737
8544	0.8013926744	0.4854266927
8545	0.8013953567	0.4854242839
8546	0.8013982773	0.4854216471
8547	0.801400423	0.4854202148
8548	0.8014026284	0.4854179687
8549	0.8014042377	0.485416569
8550	0.8014063835	0.4854144206
8551	0.8014086187	0.4854125977
8552	0.8014104366	0.485411263
8553	0.8014115691	0.4854097982
8554	0.8014125824	0.4854088867
8555	0.8014141321	0.4854075521
8556	0.8014166951	0.4854050456
8557	0.8014218807	0.4854003906
8558	0.8014247417	0.4853976562
8559	0.8014261723	0.4853964193
8560	0.8014284372	0.4853944987
8561	0.8014298677	0.4853931966
8562	0.8014326692	0.4853905924
8563	0.8014347553	0.4853882812
8564	0.8014370203	0.4853861654
8565	0.8014401793	0.4853834961
8566	0.8014422059	0.4853815755
8567	0.8014436364	0.4853797201
8568	0.8014464378	0.4853774089
8569	0.80144912	0.4853754557
8570	0.8014514446	0.4853732747
8571	0.8014546037	0.4853703776
8572	0.8014578223	0.4853672526
8573	0.8014602661	0.4853649414
8574	0.8014617562	0.4853636719
8575	0.8014634848	0.4853623047
8576	0.801464498	0.4853613281
8577	0.8014670014	0.4853593099
8578	0.8014686704	0.485357487
8579	0.8014717698	0.4853551107
8580	0.8014736772	0.4853535482
8581	0.8014761806	0.4853510742
8582	0.8014787734	0.4853487956
8583	0.8014823794	0.4853455078
8584	0.8014841676	0.4853439453
8585	0.8014878631	0.4853410482
8586	0.8014903069	0.4853388346
8587	0.8014931679	0.4853366862
8588	0.8014957607	0.485334375
8589	0.801497221	0.4853329753
8590	0.8014993072	0.4853311198
8591	0.8015005589	0.4853298828
8592	0.8015028238	0.4853280599
8593	0.8015051484	0.4853258789
8594	0.8015079498	0.4853233073
8595	0.8015099764	0.4853212565
8596	0.8015113473	0.4853199219
8597	0.8015152812	0.4853166341
8598	0.8015165925	0.4853153971
8599	0.8015183508	0.4853140299
8600	0.8015210032	0.4853117188
8601	0.8015223742	0.4853101563
8602	0.8015246391	0.485308138
8603	0.8015256524	0.4853070964
8604	0.8015281558	0.4853047526
8605	0.8015318513	0.4853020833
8606	0.801533699	0.4853003581
8607	0.8015354276	0.4852987305
8608	0.8015382886	0.4852967448
8609	0.8015406132	0.4852945638
8610	0.8015431762	0.4852921224
8611	0.8015444875	0.4852911458
8612	0.8015459776	0.4852896484
8613	0.801548183	0.4852876302
8614	0.8015514016	0.485284668
8615	0.8015533686	0.485283138
8616	0.8015561104	0.4852806315
8617	0.8015571833	0.4852795573
8618	0.8015596271	0.485277474
8619	0.801560998	0.4852761068
8620	0.80156371	0.4852740885
8621	0.801566422	0.4852711589
8622	0.8015691638	0.48526875
8623	0.8015722632	0.4852660482
8624	0.8015745282	0.4852642578
8625	0.8015767336	0.4852620117
8626	0.8015794456	0.4852599609
8627	0.8015822172	0.4852572266
8628	0.8015851378	0.4852545247
8629	0.8015877604	0.4852520833
8630	0.8015894592	0.4852507161
8631	0.8015916348	0.4852486654
8632	0.8015938997	0.4852467122
8633	0.801594913	0.4852455404
8634	0.8015962839	0.4852440104
8635	0.8015985489	0.4852422526
8636	0.8015999496	0.4852408854
8637	0.8016032577	0.4852381185
8638	0.8016048074	0.485236556
8639	0.8016061187	0.4852355143
8640	0.801608026	0.4852341797
8641	0.8016115427	0.4852314128
8642	0.8016147614	0.4852287435
8643	0.801617384	0.4852264323
8644	0.8016198277	0.4852241211
8645	0.8016213179	0.4852229492
8646	0.8016223907	0.4852218424
8647	0.8016249537	0.485219694
8648	0.8016289473	0.485216276
8649	0.8016315103	0.4852140625
8650	0.8016355634	0.4852105469
8651	0.8016375899	0.4852087891
8652	0.801640749	0.4852061198
8653	0.8016431332	0.4852035482
8654	0.8016457558	0.4852011719
8655	0.8016483188	0.485199056
8656	0.8016519547	0.4851953776
8657	0.8016552329	0.485192806
8658	0.8016584516	0.4851902344
8659	0.8016599417	0.4851887695
8660	0.8016608953	0.4851878906
8661	0.8016631007	0.4851863607
8662	0.8016648889	0.4851848307
8663	0.801666677	0.4851832682
8664	0.8016700149	0.4851801758
8665	0.8016720414	0.4851784831
8666	0.8016734719	0.4851773763
8667	0.8016770482	0.4851744466
8668	0.801680088	0.4851716146
8669	0.8016836047	0.4851689128
8670	0.8016865253	0.4851663411
8671	0.8016881943	0.4851650391
8672	0.8016893268	0.4851640951
8673	0.8016902804	0.485162793
8674	0.801692605	0.4851608724
8675	0.8016939759	0.4851594076
8676	0.8016950488	0.4851586263
8677	0.8016994596	0.4851547852
8678	0.8017012477	0.4851528971
8679	0.8017016649	0.4851523112
8680	0.8017035127	0.4851507161
8681	0.8017051816	0.4851490234
8682	0.8017079234	0.4851470052
8683	0.8017106056	0.4851438151
8684	0.8017121553	0.485142513
8685	0.8017137647	0.4851410807
8686	0.8017160892	0.4851388346
8687	0.801718235	0.485137207
8688	0.8017205596	0.4851351562
8689	0.8017219901	0.4851338542
8690	0.8017245233	0.4851316081
8691	0.801726222	0.4851305013
8692	0.8017286658	0.4851286133
8693	0.801730454	0.4851266927
8694	0.801733166	0.4851242188
8695	0.8017356396	0.4851220703
8696	0.8017368913	0.4851209635
8697	0.8017395735	0.4851186198
8698	0.8017417192	0.4851166016
8699	0.8017438054	0.4851147786
8700	0.8017456532	0.4851131185
8701	0.8017483354	0.4851108724
8702	0.8017495871	0.4851096029
8703	0.8017517924	0.4851075195
8704	0.8017547727	0.4851048828
8705	0.8017573953	0.4851026367
8706	0.8017588854	0.485101237
8707	0.8017616272	0.485098763
8708	0.8017636538	0.4850966797
8709	0.8017669916	0.4850938477
8710	0.801768899	0.4850921549
8711	0.8017727733	0.4850885417
8712	0.8017746806	0.4850866536
8713	0.8017781675	0.4850836914
8714	0.8017808795	0.4850813802
8715	0.8017836809	0.485079362
8716	0.8017873764	0.485076237
8717	0.801790297	0.4850733724
8718	0.8017923236	0.485071582
8719	0.801795125	0.4850689453
8720	0.8017984629	0.4850663411
8721	0.8018010855	0.4850640299
8722	0.8018029332	0.4850622396
8723	0.8018062711	0.4850591797
8724	0.801808238	0.4850573242
8725	0.8018112779	0.4850547201
8726	0.8018127382	0.485053125
8727	0.8018149734	0.4850513997
8728	0.8018177152	0.4850486654
8729	0.8018199205	0.4850465495
8730	0.801823318	0.4850435547
8731	0.8018255532	0.4850416667
8732	0.8018276095	0.4850398763
8733	0.8018296361	0.485037793
8734	0.8018317223	0.4850361003
8735	0.8018326759	0.4850351562
8736	0.8018350899	0.4850332357
8737	0.8018366694	0.4850322591
8738	0.8018417358	0.4850277669
8739	0.801843971	0.4850258789
8740	0.801846683	0.4850232096
8741	0.8018494248	0.4850204753
8742	0.8018527031	0.4850176758
8743	0.8018553257	0.4850152344
8744	0.8018586934	0.4850121745
8745	0.8018618524	0.4850099284
8746	0.8018648624	0.4850073893
8747	0.8018668294	0.4850056315
8748	0.8018695116	0.4850030924
8749	0.8018702865	0.4850022786
8750	0.801871717	0.4850010091
8751	0.8018738627	0.4849992188
8752	0.8018752933	0.4849979492
8753	0.8018782139	0.4849955404
8754	0.8018817306	0.4849923177
8755	0.8018835783	0.484990625
8756	0.8018858433	0.484988737
8757	0.8018888831	0.4849861979
8758	0.8018901944	0.4849848307
8759	0.801892817	0.4849827474
8760	0.8018957376	0.4849804362
8761	0.8018987179	0.484977474
8762	0.801900804	0.4849750977
8763	0.8019026518	0.4849734049
8764	0.8019048572	0.4849714193
8765	0.8019074798	0.4849690755
8766	0.8019092083	0.4849675781
8767	0.801911056	0.4849663411
8768	0.8019148707	0.4849625
8769	0.8019177914	0.4849601562
8770	0.8019189835	0.4849591146
8771	0.8019227386	0.4849560221
8772	0.8019254208	0.4849536784
8773	0.8019276261	0.4849515625
8774	0.8019310236	0.4849487305
8775	0.8019331098	0.4849471029
8776	0.8019350767	0.4849455078
8777	0.8019363284	0.4849441406
8778	0.8019371629	0.484943099
8779	0.8019382954	0.4849421224
8780	0.8019423485	0.4849385091
8781	0.8019444644	0.4849369792
8782	0.8019467294	0.4849346029
8783	0.8019489646	0.4849330729
8784	0.8019506633	0.4849316406
8785	0.8019543886	0.4849284505
8786	0.8019554615	0.4849275391
8787	0.8019575477	0.4849256185
8788	0.8019604683	0.4849231771
8789	0.8019627333	0.4849210286
8790	0.8019645214	0.4849195964
8791	0.8019670844	0.4849174805
8792	0.8019693494	0.4849151693
8793	0.8019719124	0.4849129557
8794	0.8019747734	0.484910612
8795	0.8019785881	0.4849069661
8796	0.8019808531	0.4849048177
8797	0.8019839525	0.4849019206
8798	0.80198735	0.4848992188
8799	0.8019893765	0.4848970052
8800	0.8019907475	0.484895638
8801	0.8019936085	0.4848930339
8802	0.8019952178	0.4848916992
8803	0.8019980788	0.4848890299
8804	0.8019989729	0.4848880859
8805	0.802002728	0.4848848633
8806	0.8020045161	0.4848833008
8807	0.8020067811	0.4848813802
8808	0.8020084798	0.4848797201
8809	0.802011013	0.484877181
8810	0.8020128012	0.4848761393
8811	0.8020164371	0.4848724284
8812	0.8020180464	0.484870931
8813	0.8020201325	0.4848691081
8814	0.8020223379	0.4848673828
8815	0.8020234704	0.4848657552
8816	0.8020258546	0.4848635417
8817	0.8020275235	0.4848619792
8818	0.8020302057	0.484859668
8819	0.8020333052	0.4848569987
8820	0.802035749	0.4848549154
8821	0.8020389676	0.4848520508
8822	0.8020405173	0.484850651
8823	0.8020413518	0.4848498372
8824	0.802044332	0.484847168
8825	0.802046299	0.4848452148
8826	0.8020489216	0.4848428385
8827	0.8020509481	0.4848411784
8828	0.802053839	0.4848388672
8829	0.8020561039	0.4848364909
8830	0.8020581603	0.4848347656
8831	0.8020606637	0.4848324544
8832	0.8020632863	0.4848301107
8833	0.8020662069	0.4848274089
8834	0.8020702004	0.4848243815
8835	0.8020728827	0.4848220052
8836	0.8020739555	0.4848210286
8837	0.802075386	0.4848194661
8838	0.8020764589	0.4848185547
8839	0.8020784855	0.4848168294
8840	0.8020797968	0.4848157552
8841	0.802082181	0.4848133464
8842	0.8020849228	0.4848106771
8843	0.8020875454	0.484808724
8844	0.8020898104	0.4848064779
8845	0.8020902276	0.484805957
8846	0.802092582	0.4848039388
8847	0.8020946383	0.4848023112
8848	0.8020967245	0.4848003581
8849	0.8020996451	0.4847977214
8850	0.802102387	0.4847951497
8851	0.8021033406	0.4847942383
8852	0.802105844	0.4847923177
8853	0.8021081686	0.4847901367
8854	0.8021115661	0.4847872721
8855	0.802113533	0.4847854818
8856	0.8021157384	0.4847835286
8857	0.8021181822	0.4847811523
8858	0.8021218777	0.4847781901
8859	0.8021250963	0.4847758464
8860	0.8021279573	0.4847730794
8861	0.8021290898	0.4847723633
8862	0.8021319509	0.4847694336
8863	0.802133441	0.484767806
8864	0.8021348119	0.4847666341
8865	0.8021362424	0.4847653971
8866	0.802138567	0.4847633789
8867	0.8021411896	0.4847611328
8868	0.8021431565	0.4847594076
8869	0.8021447062	0.4847579753
8870	0.8021479249	0.484755306
8871	0.8021497726	0.484753776
8872	0.8021532893	0.4847502604
8873	0.8021551967	0.4847482422
8874	0.8021591306	0.4847450846
8875	0.8021617532	0.4847427409
8876	0.8021642566	0.4847407878
8877	0.8021680117	0.4847377604
8878	0.8021695912	0.4847361654
8879	0.8021716475	0.4847344401
8880	0.8021735549	0.4847325195
8881	0.8021750152	0.4847314779
8882	0.8021777272	0.4847288737
8883	0.8021792173	0.484727474
8884	0.8021810651	0.4847258138
8885	0.8021835089	0.4847240234
8886	0.8021862507	0.4847214518
8887	0.80218786	0.4847197917
8888	0.8021903038	0.4847177083
8889	0.8021917343	0.4847166016
8890	0.8021931052	0.4847148763
8891	0.8021959066	0.4847127279
8892	0.8021986187	0.4847100586
8893	0.8022007346	0.4847082357
8894	0.8022031784	0.4847063151
8895	0.8022056818	0.4847037435
8896	0.8022081852	0.4847018555
8897	0.802211076	0.4846995443
8898	0.8022131026	0.4846974935
8899	0.8022144437	0.4846961263
8900	0.8022179306	0.484692806
8901	0.8022205234	0.4846905599
8902	0.8022230566	0.4846885091
8903	0.802225709	0.4846860352
8904	0.8022283912	0.4846838867
8905	0.8022298813	0.4846825846
8906	0.8022323847	0.4846801107
8907	0.8022351265	0.4846777018
8908	0.8022380173	0.4846754557
8909	0.8022404313	0.4846733073
8910	0.8022422791	0.4846716471
8911	0.8022454381	0.4846687174
8912	0.802247107	0.4846670573
8913	0.8022496104	0.4846650716
8914	0.802252233	0.4846629557
8915	0.8022533655	0.4846614909
8916	0.8022565842	0.4846587891
8917	0.8022581339	0.4846572266
8918	0.8022601008	0.4846557617
8919	0.8022640944	0.4846522461
8920	0.8022653461	0.4846512044
8921	0.8022677898	0.4846491536
8922	0.8022706509	0.4846463867
8923	0.8022738695	0.4846430664
8924	0.8022765517	0.4846404948
8925	0.8022785783	0.4846387044
8926	0.8022813201	0.4846362305
8927	0.8022840023	0.4846339193
8928	0.8022868037	0.4846316406
8929	0.8022901416	0.4846287109
8930	0.8022931218	0.4846263346
8931	0.8022953868	0.4846241536
8932	0.8022968769	0.4846226888
8933	0.8022984862	0.4846214518
8934	0.8023005426	0.4846194987
8935	0.8023035526	0.4846169922
8936	0.8023043275	0.484615918
8937	0.8023073077	0.4846136068
8938	0.8023101687	0.4846111003
8939	0.8023118377	0.484609668
8940	0.8023144603	0.484607194
8941	0.8023169339	0.4846047526
8942	0.8023204207	0.4846017578
8943	0.8023224473	0.4845996745
8944	0.802324295	0.4845982096
8945	0.8023263216	0.4845963867
8946	0.8023295105	0.4845933268
8947	0.8023322821	0.4845906901
8948	0.802333951	0.4845890951
8949	0.8023356795	0.4845878906
8950	0.8023383021	0.484585612
8951	0.8023403287	0.4845844401
8952	0.8023424149	0.4845823893
8953	0.802344501	0.4845803711
8954	0.8023460507	0.4845788086
8955	0.8023477793	0.4845770833
8956	0.8023510575	0.4845738607
8957	0.8023537397	0.4845716797
8958	0.8023549914	0.4845702474
8959	0.8023574948	0.4845680013
8960	0.8023614883	0.4845645833
8961	0.802364707	0.4845617839
8962	0.8023659587	0.4845610352
8963	0.8023675084	0.4845592773
8964	0.8023690581	0.4845579102
8965	0.8023715913	0.4845557292
8966	0.8023728132	0.4845545573
8967	0.8023748994	0.4845531576
8968	0.8023771644	0.4845511068
8969	0.8023784757	0.4845496094
8970	0.8023813367	0.4845467773
8971	0.8023831844	0.4845448242
8972	0.8023862243	0.4845424479
8973	0.8023893833	0.4845394206
8974	0.8023920655	0.484537207
8975	0.8023953438	0.4845345703
8976	0.8023970723	0.4845326823
8977	0.8023987412	0.4845311523
8978	0.8024018407	0.484528418
8979	0.8024049401	0.484525944
8980	0.8024069667	0.4845239583
8981	0.8024100661	0.4845210612
8982	0.8024127483	0.48451875
8983	0.8024158478	0.484516276
8984	0.8024211526	0.4845117839
8985	0.8024227023	0.4845100911
8986	0.8024258614	0.4845078125
8987	0.8024271727	0.4845062826
8988	0.8024312854	0.4845029297
8989	0.8024327159	0.4845016602
8990	0.8024358749	0.4844984049
8991	0.8024386764	0.4844960938
8992	0.8024414182	0.4844932943
8993	0.8024432659	0.4844913086
8994	0.802444458	0.4844902669
8995	0.8024461865	0.4844886068
8996	0.8024492264	0.4844859701
8997	0.8024517894	0.4844835937
8998	0.802455008	0.484480957
8999	0.8024563193	0.4844796224
9000	0.8024588227	0.4844775391
9001	0.8024612069	0.4844752604
9002	0.8024628758	0.4844736003
9003	0.8024670482	0.4844701172
9004	0.8024681211	0.4844691081
9005	0.8024715781	0.4844665039
9006	0.802473098	0.4844655273
9007	0.8024750352	0.4844634766
9008	0.8024790883	0.4844600586
9009	0.8024803996	0.4844587891
9010	0.8024824262	0.4844569987
9011	0.8024850488	0.4844546224
9012	0.8024871647	0.4844530273
9013	0.8024892807	0.4844510417
9014	0.802492857	0.4844478841
9015	0.8024950624	0.484445931
9016	0.8024977446	0.4844437174
9017	0.8024994135	0.4844424154
9018	0.8025014997	0.4844403971
9019	0.802503109	0.4844389323
9020	0.8025045991	0.4844378581
9021	0.8025068045	0.4844356445
9022	0.8025083542	0.4844344076
9023	0.8025117517	0.4844312826
9024	0.8025143743	0.4844287109
9025	0.802516818	0.4844266276
9026	0.8025201559	0.4844240234
9027	0.8025227785	0.4844216797
9028	0.8025240302	0.4844207357
9029	0.8025251031	0.4844197591
9030	0.8025271893	0.4844177409
9031	0.8025298119	0.4844157878
9032	0.8025329709	0.4844130534
9033	0.8025348186	0.4844112305
9034	0.8025372624	0.4844089844
9035	0.8025408387	0.4844058594
9036	0.8025443554	0.4844026042
9037	0.8025470376	0.4844004232
9038	0.8025509119	0.484397168
9039	0.8025528789	0.4843953776
9040	0.8025563359	0.4843924479
9041	0.8025577068	0.4843913086
9042	0.8025598526	0.4843891602
9043	0.802562803	0.4843868164
9044	0.8025652766	0.4843845052
9045	0.80256778	0.4843820964
9046	0.8025691509	0.4843808268
9047	0.8025716543	0.4843790039
9048	0.8025739789	0.4843767904
9049	0.8025768697	0.4843740234
9050	0.8025798798	0.4843712565
9051	0.8025814295	0.4843701497
9052	0.8025835156	0.484368457
9053	0.8025867939	0.4843656901
9054	0.8025875986	0.4843645833
9055	0.8025897145	0.4843627279
9056	0.8025923371	0.4843603841
9057	0.80259341	0.4843592122
9058	0.8025951385	0.4843575846
9059	0.8025985956	0.4843545898
9060	0.8026011586	0.4843520182
9061	0.8026037812	0.4843499349
9062	0.8026058078	0.4843480794
9063	0.8026072979	0.4843468099
9064	0.8026092052	0.4843450521
9065	0.8026114702	0.4843435221
9066	0.8026140332	0.4843409831
9067	0.8026168942	0.4843385417
9068	0.8026181459	0.4843372396
9069	0.8026212454	0.4843348958
9070	0.8026232421	0.4843330078
9071	0.8026251793	0.4843313151
9072	0.8026271462	0.4843293294
9073	0.8026280999	0.4843282552
9074	0.8026311398	0.4843258464
9075	0.8026331961	0.484324056
9076	0.8026354611	0.4843220378
9077	0.8026377857	0.4843199544
9078	0.8026402295	0.4843176107
9079	0.8026427627	0.4843154622
9080	0.80264467	0.4843139323
9081	0.8026481271	0.4843109701
9082	0.8026512861	0.4843080078
9083	0.8026544452	0.4843053711
9084	0.8026558161	0.4843042969
9085	0.8026583195	0.4843023112
9086	0.8026605844	0.4842999023
9087	0.8026621938	0.4842988932
9088	0.8026639223	0.4842972331
9089	0.8026653528	0.4842962565
9090	0.8026692271	0.4842925456
9091	0.8026707172	0.484290918
9092	0.8026736379	0.4842882813
9093	0.802675277	0.4842869792
9094	0.8026770949	0.4842853516
9095	0.8026793599	0.4842830078
9096	0.8026824594	0.4842805013
9097	0.8026842475	0.4842789388
9098	0.8026866317	0.4842768229
9099	0.802688688	0.4842747396
9100	0.8026911616	0.4842726562
9101	0.8026935458	0.4842708333
9102	0.8026961982	0.4842684896
9103	0.802697897	0.4842672852
9104	0.8027000427	0.4842652995
9105	0.8027027845	0.4842628581
9106	0.8027044535	0.4842611979
9107	0.8027065396	0.4842595378
9108	0.8027092218	0.4842575521
9109	0.8027114868	0.4842553711
9110	0.8027133346	0.4842537109
9111	0.8027162552	0.4842513021
9112	0.8027189374	0.4842484701
9113	0.8027222455	0.484245638
9114	0.8027248979	0.4842431641
9115	0.802726984	0.4842409505
9116	0.8027278185	0.4842402995
9117	0.8027299047	0.4842383138
9118	0.8027315736	0.484236849
9119	0.8027334809	0.484234668
9120	0.8027355075	0.4842332031
9121	0.802737236	0.4842313802
9122	0.8027386665	0.484230013
9123	0.8027408719	0.484228125
9124	0.802744031	0.4842251628
9125	0.802746743	0.4842227865
9126	0.802749157	0.4842207031
9127	0.8027502298	0.4842200195
9128	0.8027532101	0.4842174154
9129	0.802755475	0.4842156576
9130	0.8027582169	0.4842132813
9131	0.8027602434	0.4842114909
9132	0.8027635217	0.4842085938
9133	0.8027662039	0.4842060547
9134	0.8027693629	0.4842032227
9135	0.8027715385	0.4842014323
9136	0.8027738631	0.4841993164
9137	0.8027765155	0.4841970052
9138	0.8027786314	0.4841952474
9139	0.8027796447	0.4841941732
9140	0.8027831316	0.4841910807
9141	0.8027853966	0.4841890299
9142	0.8027883172	0.4841863281
9143	0.8027902842	0.4841848958
9144	0.8027924299	0.4841828776
9145	0.802793324	0.4841821289
9146	0.802795589	0.4841800781
9147	0.8027976155	0.4841786458
9148	0.8028007746	0.4841759766
9149	0.8028037548	0.4841733073
9150	0.8028057516	0.4841717448
9151	0.8028081059	0.4841693359
9152	0.8028103113	0.4841675781
9153	0.8028122783	0.4841657227
9154	0.8028147221	0.4841630534
9155	0.8028165102	0.4841616211
9156	0.8028190136	0.4841595378
9157	0.8028214574	0.4841573242
9158	0.8028233647	0.4841554362
9159	0.8028256893	0.4841534505
9160	0.8028278947	0.4841515299
9161	0.8028299212	0.4841500326
9162	0.8028308749	0.484149056
9163	0.8028340936	0.4841460612
9164	0.8028355241	0.4841449219
9165	0.802837491	0.4841429688
9166	0.8028405905	0.4841405599
9167	0.8028434515	0.4841381185
9168	0.8028460741	0.4841352539
9169	0.8028480411	0.4841335612
9170	0.802850306	0.4841317383
9171	0.8028537929	0.4841286133
9172	0.8028563261	0.4841265951
9173	0.802859962	0.4841232747
9174	0.8028618693	0.4841210612
9175	0.802865237	0.4841182292
9176	0.8028690219	0.4841148112
9177	0.8028694987	0.4841143229
9178	0.8028714657	0.4841126953
9179	0.8028737307	0.4841106445
9180	0.8028748035	0.4841091471
9181	0.8028761148	0.484108138
9182	0.802878201	0.4841065755
9183	0.802880168	0.4841046549
9184	0.8028829694	0.4841022135
9185	0.8028849363	0.4841005534
9186	0.8028862476	0.4840993815
9187	0.8028879762	0.484097526
9188	0.8028907776	0.4840952474
9189	0.8028948307	0.4840915039
9190	0.8028968573	0.484089388
9191	0.8029012084	0.4840859701
9192	0.8029025197	0.4840842773
9193	0.8029051423	0.4840820312
9194	0.8029076755	0.4840796875
9195	0.8029094934	0.484077832
9196	0.8029120564	0.4840756185
9197	0.8029142618	0.4840738607
9198	0.8029165268	0.4840718424
9199	0.8029177189	0.484070931
9200	0.8029190898	0.4840696615
9201	0.802921772	0.4840669922
9202	0.8029245138	0.4840647461
9203	0.8029258251	0.4840635091
9204	0.8029273748	0.484062207
9205	0.8029299974	0.4840597982
9206	0.8029341698	0.4840567383
9207	0.8029381633	0.4840531901
9208	0.8029401898	0.4840512695
9209	0.8029432297	0.4840482096
9210	0.8029450178	0.4840465169
9211	0.8029480577	0.48404375
9212	0.8029498458	0.4840419596
9213	0.8029521704	0.4840397786
9214	0.8029551506	0.4840369141
9215	0.8029582202	0.4840342122
9216	0.8029606342	0.4840320312
9217	0.8029627204	0.4840301758
9218	0.8029654622	0.484027832
9219	0.8029674292	0.484026237
9220	0.8029702306	0.4840238607
9221	0.8029728532	0.484021582
9222	0.802974999	0.4840193359
9223	0.8029795885	0.4840154622
9224	0.802981019	0.4840140951
9225	0.8029826283	0.4840126302
9226	0.80298388	0.4840114258
9227	0.8029872775	0.4840081706
9228	0.8029901385	0.4840058919
9229	0.8029924035	0.4840033854
9230	0.8029946089	0.4840017253
9231	0.8029965758	0.4839997721
9232	0.8029987812	0.4839977214
9233	0.8029999137	0.4839966471
9234	0.8030011058	0.4839956706
9235	0.803001821	0.4839949219
9236	0.8030031621	0.4839935547
9237	0.8030054569	0.4839915365
9238	0.8030065	0.4839905924
9239	0.8030081391	0.4839889974
9240	0.8030095994	0.4839875326
9241	0.8030117154	0.4839856445
9242	0.8030141592	0.4839835937
9243	0.8030167818	0.4839813477
9244	0.8030192852	0.4839791667
9245	0.803022027	0.4839765625
9246	0.8030238748	0.4839750651
9247	0.8030266762	0.4839723307
9248	0.8030282855	0.4839708008
9249	0.8030311465	0.4839681315
9250	0.8030338883	0.4839653971
9251	0.8030349612	0.4839643229
9252	0.8030377626	0.483962207
9253	0.8030390143	0.4839607422
9254	0.8030413985	0.4839586589
9255	0.8030449748	0.4839556315
9256	0.8030456007	0.4839548828
9257	0.8030470312	0.4839538411
9258	0.8030498028	0.4839513997
9259	0.8030518293	0.4839496094
9260	0.8030545413	0.4839472331
9261	0.803057462	0.4839447917
9262	0.8030615449	0.4839414388
9263	0.8030635118	0.4839395508
9264	0.8030646741	0.4839385091
9265	0.8030685782	0.483935612
9266	0.8030719757	0.4839326823
9267	0.8030745983	0.483930013
9268	0.8030764461	0.4839283854
9269	0.803078413	0.4839267253
9270	0.8030795753	0.4839256185
9271	0.8030810356	0.4839244792
